repo,pr_number,convo_start_id,review_category,category,comment,emotion,question,evaluation,suggestion,grade,human_emotion,human_question,human_evaluation,human_suggestion
umbraco/Umbraco-CMS,19798,2239802205,Human_Review_Human,HRH,"This one is already in UTC, no need to convert.",1,0,1,0,III,1,0,1,1
getsentry/sentry,97381,2261067231,Human_Review_Human,HRH,"This could use a more specific name IMO, maybe `internalLinkActionLabel` or something like that?",1,0,1,1,IV,,,,
RediSearch/RediSearch,6459,2205073071,Human_Review_Human,HRH,"personal style preference, but I like it more when we explicitly call 
drop so signify what were doing for the reader

```suggestion
    drop(unsafe { Box::from_raw(vector) });
```",1,0,1,1,IV,,,,
dotnet/runtime,115809,2177644859,Human_Review_Human,HRH,@Ruihan-Yin nit for the future: we're required to use parentheses by our coding guidelines for such cases https://github.com/dotnet/runtime/blob/main/docs/coding-guidelines/clr-jit-coding-conventions.md#111-logical-and-arithmetic-expressions,1,0,1,1,IV,,,,
bigbluebutton/bigbluebutton,23473,2177656799,Human_Review_Human,HRH,"`play` throws (Promise rejection). Catch the error to avoid spurious exceptions/crashes, and log it (e.g.: `ogCode: audio_reload_element_error`).",1,0,1,1,IV,,,,
lablup/backend.ai-webui,3940,2241799513,Human_Review_Human,HRH,Test code for `transformSorterToOrderString` should be located in backend.ai-ui.,1,0,1,1,IV,1,0,1,1
reown-com/appkit,5317,2498532030,Human_Review_Human,HRH,"did the type change? 
or how did TS ever allow this? ",1,1,1,0,III,1,1,0,0
apache/seatunnel,9383,2113680273,Human_Review_Human,HRH,also fix oracle create table without table comment problem,1,0,1,1,IV,,,,
NVIDIA/NVFlare,3538,2201965414,Human_Review_Human,HRH,"are these in seconds ? 

1800 seconds = 30 mins ==> thats way too long.  make it 2 or 3 mins. ",1,1,1,1,IV,,,,
Azure/azure-sdk-for-js,34682,2132263477,Human_Review_Human,HRH,"I kinda just use concurrently to handle the windows / other OS's extension  

that's probably why I have a call to concurrently with just one command. ",1,0,0,0,II,,,,
dotnet/AspNetCore.Docs,35780,2226264838,Human_Review_Human,HRH,Why are there two slashes at the end of the line here?,1,1,0,0,II,1,1,0,0
woocommerce/woocommerce,61507,2503336129,Human_Review_Human,HRH,Could `page` be passed in as anything non-numeric? Could we force int? same for number.,1,1,0,1,IV,1,1,0,1
appwrite/appwrite,9477,2018128102,Human_Review_Human,HRH,We can remove for now. We can do this later when all is merged in 1.7.x,1,0,0,1,III,1,0,0,1
microsoft/onnxruntime,25238,2268189107,Human_Review_Human,HRH,Could we have a build option to disable building with SVE support if needed ? (You can follow the KleidiAI template - https://github.com/microsoft/onnxruntime/blob/2678b9ca3fa29b1a418f5e7d22647d27896fb5e5/tools/ci_build/build.py#L894C17-L894C28),1,1,0,1,IV,,,,
dotnet/runtime,114881,2074664503,Human_Review_Human,HRH,"```suggestion
        private bool SupportsUnboundGenerics => _unsafeAccessorMethod != IntPtr.Zero;
```
Nit: It should be `SupportsXXX` (or `IsXXXSupported`)",1,0,1,1,IV,,,,
home-assistant/core,152704,2456506423,Human_Review_Human,HRH,"FYI, if you make a little base coordinator, you can just have 1 entity here instead of 3 (or at least, the other 2 would become 3 liners, instead of copy paste)",1,0,1,1,IV,,,,
microsoft/PowerToys,41166,2277183223,Human_Review_Human,HRH,"It's possible that two `RaiseItemChanged` events might arrive out of orderfor instance, the first event could be delayed by some unexpected RPC issue and arrive after the second event, then the second event will be canceled, causing the first event to be used to refresh the UI.",1,0,1,0,III,,,,
volcano-sh/volcano,4174,2054085461,Human_Review_Human,HRH,"I understand that if such a command also restricts permissions, other resource permissions will be restricted as well, but isn't `vcjob_editor/viewer_role.yaml` designed for the permissions of vcjob?",1,1,0,0,II,,,,
DataDog/datadog-agent,37325,2113990396,Human_Review_Human,HRH,"""snapshot_testing"" is already under ""testdata"", so how about just ""snapshot"": ""pkg/dyninst/irgen/testdata/snapshot/simple.yaml"" ?",1,1,0,1,IV,,,,
xbmc/xbmc,27015,2277877850,Human_Review_Human,HRH,Can you remove the `{}` from CDateTime? It's also a class with a constructor.,1,1,0,1,IV,,,,
qdrant/qdrant,7188,2325236973,Human_Review_Human,HRH,"Is sorting still required here? I believe we don't use this to hash anymore, do we?",1,1,0,0,II,,,,
Azure/azure-sdk-for-java,46586,2325679248,Human_Review_Human,HRH,Are there any breaking changes due to the major version update of this dependency? Is this only used in the Event Hubs checkpoint store which isn't GA yet?,1,1,0,0,II,,,,
scalableminds/webknossos,8626,2099596418,Human_Review_Human,HRH,"it's not unique.

```suggestion
  /**
   * Returns an identifier that can be used to check whether two DiffableMap instances
   * were derived from each other. This is used internally when diffing.
   *
   * @returns The map's derivation ID
   */
```",1,0,1,0,III,,,,
prestodb/presto,24443,2178302741,Human_Review_Human,HRH,"In order for this new page to show up in the Presto doc, it must be added to the table of contents page for the topic. 

Please add 
`security/oauth2`
to 
https://github.com/prestodb/presto/blob/master/presto-docs/src/main/sphinx/security.rst",1,0,0,1,III,,,,
taiga-family/taiga-ui,11258,2219408204,Human_Review_Human,HRH,"Something goes wrong

<img height=""400"" alt=""demo"" src=""https://github.com/user-attachments/assets/e72df1ad-5377-4599-9314-2bc3cc7494e1"" />
",1,0,1,0,III,,,,
projectcalico/calico,10881,2323082412,Human_Review_Human,HRH,"if -1 is invalid, you could have used -1 as invalid as well instead of using a pointer",1,0,1,1,IV,,,,
RediSearch/RediSearch,7098,2451774295,Human_Review_Human,HRH,Let's have a more descriptive comment here,1,0,1,1,IV,,,,
zephyrproject-rtos/zephyr,92214,2171201870,Human_Review_Human,HRH,"This should be corrected in the commit that changes `timer` to `ctimer` in function names, not in the one that introduces assertions.
There are much more such misplaced corrections in this PR.",1,0,1,1,IV,,,,
MudBlazor/MudBlazor,11475,2140871378,Human_Review_Human,HRH,[nit] I feel like this should be `DialogCloseOnEscapeTest.razor` so it's easier to access when running the Viewer.,1,0,1,1,IV,,,,
scylladb/scylladb,25178,2235786131,Human_Review_Human,HRH,"There's nothing alternator specific here, it should be in utils/ and come with its own test.

",1,0,1,1,IV,,,,
cloudposse/atmos,1086,1965919337,Human_Review_Human,HRH,"I rather we address the root cause. This is absurd. This is a hack, a workaround. This is not the solution.",0,0,1,0,II,0,0,1,0
dotnet/runtime,117966,2231849094,Human_Review_Human,HRH,This could do the `inheritdoc` trick.,1,0,1,1,IV,,,,
Azure/azure-sdk-for-go,24304,2021313081,Human_Review_Human,HRH,@sandeep-sen Can you verify the naming pattern for these MD files.,1,1,0,1,IV,,,,
DataDog/datadog-agent,38228,2167471886,Human_Review_Human,HRH,"Some comments on this block would be nice (i.e. LocLists for Dwarf5+, Loc for 2-4)",1,0,1,1,IV,,,,
microsoft/PowerToys,40462,2195270641,Human_Review_Human,HRH,"only makes sense if we test that the correct icobs are used for the types: date, time, format",1,0,1,0,III,,,,
tinymce/tinymce,10704,2485059858,Human_Review_Human,HRH,I think we should prevent updating/changing the mode after init. Then the logic of handling the anchor element should be much simplier. The component should also throw an error when the mode is to be updated,1,0,1,1,IV,,,,
Azure/azure-sdk-for-java,46934,2415336320,Human_Review_Human,HRH,Added this to clarify what this does.,1,0,0,0,II,,,,
ROCm/AMDMIGraphX,3989,2155347679,Human_Review_Human,HRH,this deliberate front() to back() change for output?,1,1,0,0,II,,,,
Azure/azure-sdk-for-python,41890,2182602550,Human_Review_Human,HRH,"should min and max have defaults too as az ml compute create -h suggests?

AmlCompute Arguments
    --admin-password                 : Password for the administrator user account if authentication
                                       type is 'Password'.
    --admin-username                 : Name of the administrator user account that can be used to
                                       SSH into the node(s).
    --idle-time-before-scale-down -d : Node idle time in seconds before scaling down the cluster.
                                       Default: 120.
    --location -l                    : Location of the compute. If not specified, defaults to the
                                       location of the workspace.
    --max-instances                  : The maximum number of nodes to use on the cluster. Default:
                                       4.
    --min-instances                  : The minimum number of nodes to use on the cluster. Default:
                                       0.
    --tier                           : VM priority tier. Allowed values: dedicated, low_priority.",1,1,0,1,IV,1,1,0,1
fluent/fluent-bit,10461,2269780312,Human_Review_Human,HRH,"Two questions on this line:

What's the `[35]` for?

Also, let's put this up near the other `HTTP Authentication` config fields (i.e. line 1091 at this commit). Can also match the style for the tabbing and not including field names (like `.type` here).",1,1,0,1,IV,,,,
camunda/camunda,36873,2287636181,Human_Review_Human,HRH, What does this means ? I think is already supported right ?,1,1,0,0,II,,,,
actualbudget/actual,5857,2404607084,Human_Review_Human,HRH,Not sure why we have this,1,1,0,0,II,,,,
ls1intum/Artemis,11058,2366234619,Human_Review_Human,HRH,can we not use the translate directive here as according to our client guidelines this should be preferred,1,1,0,1,IV,,,,
microsoft/onnxruntime,26429,2471515719,Human_Review_Human,HRH,I considered this path. But it can't ensure that indirect_dispatch_tensor is added as the last input since we bind it as the last input in shader side.,1,0,1,0,III,,,,
DataDog/datadog-agent,40183,2297534717,Human_Review_Human,HRH,Does it mean these environment variables will also be present for non-Windows jobs?,1,1,0,0,II,,,,
shapeshift/web,10081,2228497385,Human_Review_Human,HRH,"autoColor is quite buggy, for some reasons this color was green instead of red when the value was -0.001, probably because rounded value is 0.00, but I don't want to change that in this PR as it would bring the review to be global to everywhere we use this component instead of just the scope touched",1,0,1,0,III,,,,
Azure/azure-sdk-for-go,24483,2057339450,Human_Review_Human,HRH,please help fix readme,1,0,0,1,III,1,0,0,1
apache/cloudstack,10458,2222884941,Human_Review_Human,HRH,"I think, `'NetrisProvider': 'Netris'` should work for all Netris provider calls",1,0,0,1,III,1,0,0,1
zeta-chain/node,3633,1983730243,Human_Review_Human,HRH,is processed enough commitment to be relayable? could it happen that tx with nonce N is dropped and then we try with N +1 ?,1,1,1,0,III,,,,
apache/pinot,15773,2098673258,Human_Review_Human,HRH,I'd suggest just keeping the plain map. Each class introduced is adding overhead on heap. Putting some javadoc explaining what each level stands for should be good enough.,1,0,1,1,IV,,,,
primer/react,6083,2100748888,Human_Review_Human,HRH,"I think if we want to have `as?` defined on `Props` then we would need get rid of the intersection below with `{ as?: As }` and make Props generic like:

```suggestion
interface Props<As extends React.ElementType> {
  isVisible?: boolean
  as?: As
}
```",1,0,1,1,IV,,,,
wso2/carbon-identity-framework,7005,2223627081,Human_Review_Human,HRH,"#### Log Improvement Suggestion No: 7
```suggestion
    protected void unsetOrganizationManager(OrganizationManager organizationManager) {

        IdentityCoreServiceDataHolder.getInstance().setOrganizationManager(null);
        if (log.isDebugEnabled()) {
            log.debug(""OrganizationManager unset in IdentityCoreServiceDataHolder bundle."");
        }
    }",1,0,0,1,III,,,,
tari-project/tari,7298,2197164920,Human_Review_Human,HRH,"Is it guaranteed to exist?  As far as I understand we rely that `recovery_event_monitoring` is called after recovery was started but if it's not the case then broadcast receiver will be closed and it will end up in this match arm:
```rust
            Err(broadcast::error::RecvError::Closed) => {
                break;
            },
```
and we won't be able to monitor recovery progress.
We could verify if channel is closed first with `is_closed()` with some timeout?",1,1,1,1,IV,,,,
dotnet/AspNetCore.Docs,35780,2226208113,Human_Review_Human,HRH,"```suggestion
author: wadepickett
```
I have to change the author meta data in order to receive github issues on the topic, so changing this too.",1,0,0,1,III,,,,
wso2/carbon-identity-framework,6948,2194165132,Human_Review_Human,HRH,"#### Log Improvement Suggestion No: 18
```suggestion
    public void activateWebhook(Webhook webhook, int tenantId) throws WebhookMgtException {
        LOG.debug(""Activating webhook {} for tenant {}"", webhook.getId(), tenantId);
        getHandler().activateWebhook(webhook, tenantId);",1,0,0,1,III,,,,
Azure/azure-sdk-for-java,46216,2242028331,Human_Review_Human,HRH,"still prefer a full package name in the doc, `io.projectreactor.netty:reactor-netty-http`?",1,1,0,0,II,,,,
youtube/cobalt,6406,2216628179,Human_Review_Human,HRH,"Do SB_ERROR logs show up in prod? Double-checking that we want these to appear in production.
Feel free to close if that is intended, since I am not familiar with the //starboard layer. Otherwise, consider reducing the log level.",1,1,1,1,IV,,,,
reown-com/appkit,5225,2431832960,Human_Review_Human,HRH,"nit: you could set this flag directly when fetching the plan and then do like:
```
if (ApiController.state.usageExceeded) { redirect } 
```",1,0,0,1,III,1,0,0,1
getsentry/sentry,102415,2486086041,Human_Review_Human,HRH,"could these be merged into `theme.motion` ? Could be a follow-up but I dont think we should have too many top-level things on the theme, makes it harder to discover imo. Same as we have all tokens now grouped in `theme.tokens`",1,1,1,1,IV,,,,
Azure/azure-sdk-for-java,46477,2368649843,Human_Review_Human,HRH,`diagnostics.length` introduces diagnostics instances of requests which got cancelled as they couldn't complete as a hedged request got completed (in Gateway mode).,1,0,1,0,III,,,,
randombit/botan,4699,1993698438,Human_Review_Human,HRH,"We weren't really sure what to call the errors, nor what kind of error messages to use. We think it's definitely a validation error, but unfortunately there wasn't any space left within the enum, so now the numbers are kind of awkward.",1,0,1,0,III,,,,
zitadel/zitadel,11054,2510762169,Human_Review_Human,HRH,This is missing in the table definition written in the ticket. I don't know if it's a missing thing over there or an unwanted one here.,1,1,1,0,III,,,,
DataDog/datadog-agent,36852,2086060728,Human_Review_Human,HRH,fix the date,1,0,0,1,III,,,,
home-assistant/home-assistant.io,39165,2104295923,Human_Review_Human,HRH,"This actually no longer applies:

```suggestion
- **CM4 Lite (no eMMC) with NVMe storage** - Update to the latest HAOS (version 14.0 or greater), power it down, swap the CM4 Lite for a CM5 Lite, and you're good to go.
```",1,0,1,1,IV,,,,
asterinas/asterinas,2459,2450231705,Human_Review_Human,HRH,"We can add a `TEST_ERRNO(close(pipefds[1]), EBADF)` here?",1,1,0,1,IV,,,,
streamlit/streamlit,11719,2178482810,Human_Review_Human,HRH,Related note: I think it also makes sense to mark the `use_container_width` property in the proto as deprecated with a comment to use the new width config.,1,0,1,1,IV,1,0,1,1
wordpress-mobile/WordPress-Android,21982,2177022806,Human_Review_Human,HRH,"️ No need to achieve it not, but just noticed that `wpComApiClient` is a `lateinit var`, so could calls like this create a race condition? What about making it lazy instead?",1,1,1,1,IV,,,,
Azure/azure-sdk-for-net,51159,2197142977,Human_Review_Human,HRH,"Have you added the event subscription delivery attributes ? If not, then count will always be 0.",1,1,1,0,III,1,1,0,0
DataDog/datadog-agent,37862,2157181934,Human_Review_Human,HRH,"Not sure if this was the best place to put this, maybe I should move it to a directory under `libs/` or something ?",1,1,0,1,IV,,,,
zeta-chain/node,4342,2435610335,Human_Review_Human,HRH,"Could we add these ones into a dashboard? https://github.com/zeta-chain/node/tree/7bbc4b980e0967f423ba1837149b87af303539e2/contrib/localnet/grafana/dashboards

I think we can add a new Inbound Data dashboard, chatGPT should be good to generate these",1,1,0,1,IV,,,,
Azure/azure-rest-api-specs,37059,2312887313,Human_Review_Human,HRH,Two items are enough to keep it short and cover the example,1,0,1,1,IV,,,,
DataDog/datadog-agent,38101,2161755921,Human_Review_Human,HRH,uber-nit: periods at the end of sentences here and elsewhere,1,0,1,1,IV,1,0,1,1
NVIDIA/NVFlare,3826,2500861150,Human_Review_Human,HRH,"if these are intentional, we could make it prettier somthing like: print(f""{compute_env=}"")",1,0,1,1,IV,,,,
scalableminds/webknossos,8751,2189862819,Human_Review_Human,HRH,"The previous default style is missing here
```suggestion
    style = {},
```
",1,0,1,1,IV,,,,
ant-design/ant-design,55154,2383974457,Human_Review_Human,HRH,"我感觉这个 `classNames` 和 `styles` 的类型定义不能放在 `AbstractTooltipProps` 里面，因为 PopoverTooltipPopconfirm 三个组件的类型都不一样，每个组件有自己的 `SemanticClassNamesType`，所以这个得提出去，放在组件级别的 props 里面定义：
- #54986",1,0,1,1,IV,,,,
microsoft/vscode,270303,2415070694,Human_Review_Human,HRH,"Same comment, duplicate except for `findNext | findPrevious`
Would be nice to move into a common function.
",1,0,1,1,IV,,,,
bisq-network/bisq2,3395,2052430073,Human_Review_Human,HRH,"We should extract the notifications which do not have a trade or tradeChannel and put them into a queue which gets reprocessed when there is a trade or tradeChannel update.

I can be that we get a notification earlier than the trade message, thus we would drop the notification. With putting in  into a queue and reprocess it once the trade or channel gets created we will apply it correctly.",1,0,1,1,IV,,,,
nuxt/nuxt,32393,2146829925,Human_Review_Human,HRH,should we just use scrollTo? is this any different from rendering a NuxtLink?,1,1,0,0,II,,,,
Azure/azure-powershell,27880,2157129461,Human_Review_Human,HRH,Please use ValidateSet to validate the input and parameter set to group the parameters.,1,0,0,1,III,,,,
Azure/azure-sdk-tools,10846,2323698056,Human_Review_Human,HRH,this is not used,1,0,1,0,III,,,,
RobinTail/express-zod-api,2546,2063143756,Human_Review_Human,HRH,check how it works with literals and enums having no `type` in this version. maybe this behavior should be a variant (used by `onEach`),1,0,1,1,IV,,,,
Azure/azure-sdk-tools,11321,2231325954,Human_Review_Human,HRH,Just a small note on style - typically methods that indicate success or failure via a bool result would be called `Try*`,1,0,1,1,IV,1,0,1,1
Automattic/wordpress-activitypub,1751,2121953974,Human_Review_Human,HRH,What should happen when there _is_ a JSON error?,1,1,0,0,II,,,,
home-assistant/core,153367,2395709075,Human_Review_Human,HRH,Fix a bug with the alarm constant tests which is related to this removal as it was using the wrong function,1,0,1,1,IV,,,,
posit-dev/positron,9665,2392443019,Human_Review_Human,HRH,"thanks for coming in here and fixing this! I just tried to test this change and `JSON.stringify` doesn't seem to be working for me:

https://github.com/user-attachments/assets/9ecca0da-9bf4-4beb-a8f6-c70e373e276d

I used the following steps to get the notification to show up for testing:
1. Open dev build of positron
2. Wait more than 5 seconds when responding to ""safe storage"" keychain popup
3. Observe that any sessions which auto start fail to do so
4. Click the trash icon for that session in the console tab list
5. Observe the notification pops up

If I change the line to:
```
localize('positronDeleteSessionError', ""Failed to delete session: {0}"", error.message)
```

I see the correct error message:

<img width=""480"" height=""130"" alt=""Image"" src=""https://github.com/user-attachments/assets/d860ec49-fef0-479d-a5b3-7667e69eeafa"" />",1,0,1,0,III,,,,
ls1intum/Artemis,11345,2313796357,Human_Review_Human,HRH,can be a primitive pathvariable,1,0,1,1,IV,,,,
Azure/azure-sdk-for-net,50191,2132279342,Human_Review_Human,HRH,This comment seems wrong,1,0,1,0,III,,,,
ray-project/ray,57275,2414344096,Human_Review_Human,HRH,"""success"" field in the result json is actually not used by release test infra to decide whether a test pass or not. It purely relies on the exit code of the test script.

We should get rid of the ""success"" field from all release tests since its useless but it will be a separate PR.",1,0,1,1,IV,,,,
DataDog/datadog-agent,38233,2175836847,Human_Review_Human,HRH,"all of these here and throughout the rest of the file can be more succinctly written as below. I don't see any upside to all the extra newlines.

```go
if err := writeTokens(enc, jsontext.BeginObject); err != nil {
    return err
}
```
or in the case of longer runs:
```go
if err = writeTokens(enc,
	jsontext.String(expr.Name),
	jsontext.BeginObject,
	jsontext.String(""type""),
	jsontext.String(parameterType.GetName()),
	jsontext.String(""value""),
); err != nil {
    return err
}
```
",1,0,1,1,IV,,,,
DataDog/datadog-agent,42004,2454651490,Human_Review_Human,HRH,"This means that we gave up on processing the item, so I think we need to call Forget so it's removed.",1,0,1,1,IV,,,,
ava-labs/avalanchego,4305,2395298192,Human_Review_Human,HRH,TODO: add cancellation to avoid leaking a goroutine if the err group below fails.,1,0,1,1,IV,,,,
scylladb/scylladb,26374,2419082770,Human_Review_Human,HRH,"> vector_search: Fix flaky test by mocking DNS queries

The commit also seems to be fixing a bug / changes behavior - previously, the `refreshes_counter` would be incremented only if a real dns resolver was configured. I think this is important enough to point out in the commit description (it would have made it easier for me to understand this part of the diff, at least).",1,0,1,1,IV,,,,
Azure/azure-rest-api-specs,35874,2224087950,Human_Review_Human,HRH,Missing a nextlink?,1,1,1,0,III,,,,
DataDog/datadog-agent,37906,2154978806,Human_Review_Human,HRH,nit: pop instead of peek,1,0,1,1,IV,,,,
shapeshift/web,10707,2393857442,Human_Review_Human,HRH,"Remove me or unify me, this already exists on l.199 as `isFetchingquotes`",1,0,1,1,IV,1,0,1,1
camunda/camunda,36226,2257373863,Human_Review_Human,HRH," Is this additional div needed, now that we removed auto focus?",1,1,0,0,II,,,,
faros-ai/airbyte-connectors,2064,2125154605,Human_Review_Human,HRH,"Let's keep the expectations as is (below this check, you can extract the exit code as a const for the condition) instead of throwing",1,0,1,1,IV,,,,
DataDog/datadog-agent,38495,2206916609,Human_Review_Human,HRH,What's the map size?,1,1,0,0,II,,,,
swc-project/swc,11100,2479975712,Human_Review_Human,HRH,We cannot use `!` type because of the MSRV,1,0,1,0,III,,,,
ls1intum/Artemis,10878,2098496351,Human_Review_Human,HRH,please improve the method name and remove the comment,1,0,1,1,IV,,,,
mongodb-js/compass,7392,2387744705,Human_Review_Human,HRH,"```suggestion
    [orgId, groupId, type, id] = [orgId, groupId, type, id || ''].map(encodeURIComponent);
    const baseUrl = this.config.userDataBaseUrl;
```

Not strictly necessary, but this would be an easy way to remove assumptions that this method currently makes (i.e. that all the arguments only contain URL-safe characters)",1,0,1,1,IV,,,,
shopware/shopware,6864,1967784494,Human_Review_Human,HRH,that class is nowhere her in the changed files :thinking: is that related?,1,1,0,0,II,,,,
ray-project/ray,56080,2325488999,Human_Review_Human,HRH,"If this is the last PR, then we can remove the allowlist here?",1,1,0,1,IV,,,,
zephyrproject-rtos/zephyr,88182,2083530915,Human_Review_Human,HRH,"It seems like this PR implements a fallback mechanism already, so is `video_dev != vsg` really needed?",1,1,0,0,II,,,,
zenml-io/zenml,3866,2247838236,Human_Review_Human,HRH,"If this is just in-process, we should use an in-memory global variable to store this instead of writing a file",1,0,1,1,IV,1,0,1,1
dotnet/maui,30337,2193754112,Human_Review_Agent,HRA,just place this around the specific API that's obsolete not the entire class,1,0,1,1,IV,,,,
microsoft/typespec,7391,2096235569,Human_Review_Agent,HRA,test files are in the test dir not side by side with the file,1,0,1,0,III,,,,
safe-global/safe-wallet-monorepo,6448,2422485573,Human_Review_Human,HRH,"why do we do this after the signTransaction if we already have the hash before that? and why do we await after this?

What happens if we trigger this before the .signTransaction() and actually await the signTransaction directly?",1,1,0,0,II,,,,
ClickHouse/ClickHouse,87093,2346337777,Human_Review_Agent,HRA,"`<resources>` section of `<clickhouse>` config is already used in CustomResourceManager.cpp to avoid name clashes lets rename:
1) `<resources>` --> `<predefined_resources>`
2) `<workloads>` --> `<predefined_workloads>`",1,0,1,1,IV,,,,
dotnet/runtime,117983,2227887549,Human_Review_Agent,HRA,"there are no threads for WASI yet, but this it ok for consistency",1,0,1,0,III,,,,
Azure/azure-sdk-tools,10842,2136723937,Human_Review_Agent,HRA,"The list of types here is nowhere to be complete. Any ideas how to address that? Maybe create a large file with all single word and two word type names from the whole Azure SDK, sort the names in the file, and then binary search them?",1,1,1,1,IV,,,,
Homebrew/brew,20719,2357925636,Human_Review_Agent,HRA,@copilot Add some `to_h` tests to ensure this caveat is added when needed but not duplicated in both places,1,0,0,1,III,,,,
dotnet/android,10190,2141955892,Human_Review_Agent,HRA,Take into account that native CoreCLR components in src/native/clr DO NOT target 32-bit platforms (armeabi-v7a and x86 are NOT targetted),1,0,1,0,III,,,,
dotnet/roslyn,80670,2424270901,Human_Review_Agent,HRA,Add appropriate WorkItem attributes to tehse tests.,1,0,0,1,III,,,,
microsoft/vscode,261161,2279835194,Human_Review_Agent,HRA,Need `this._richCommandDetectionListeners.clear()` in this if too,1,0,0,1,III,,,,
dotnet/maui,31219,2284429497,Human_Review_Agent,HRA,"It would be good to add a UI test containing

```xaml
		<!-- Exercise line heights less than 1. --> 
		<Label BackgroundColor=""Green"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Red"" LineHeight=""0.8"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Green"" LineHeight=""0.2"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Red"" LineHeight=""0.4"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Green"" LineHeight=""1.0"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Red"" LineHeight=""1.2"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Green"" LineHeight=""1.4"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Red"" LineHeight=""1.6"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Green"" LineHeight=""2.0"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
		<Label BackgroundColor=""Red"" LineHeight=""4.6"" FontSize=""20"" Text=""ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ""/>
	</VerticalStackLayout>
```

from the comment https://github.com/dotnet/maui/issues/24520#issue-2495323076",1,0,0,1,III,,,,
shopware/shopware,11873,2278872605,Human_Review_Agent,HRA,"@thuylt I added `All` constraint as the wrapper, is it still correct?",1,1,0,0,II,1,1,0,0
Azure/azure-sdk-tools,11427,2252287432,Human_Review_Agent,HRA,"See my above comment re: namespaces. I'll clean the others up too.

```suggestion
```",1,0,0,1,III,,,,
Azure/azure-sdk-for-python,42127,2226442741,Human_Review_Agent,HRA,"```suggestion
```

This method seems excessive since:

* It doesn't provide any readability improvements by encapsulating unclear logic
* It's only ever called once

Consider removing this method and inlining the call to ""add_useragent_product"" do the singular callsite of readteam_context",1,0,1,1,IV,1,0,1,1
dotnet/dotnet-api-docs,12000,2483053749,Human_Review_Agent,HRA,@copilot Add link to /dotnet/fundamentals/runtime-libraries/system-diagnostics-tracing-eventsource#self-describing-tracelogging-vs-manifest-event-formats for more information for both enum values,1,0,0,1,III,,,,
dotnet/sdk,51216,2426725203,Human_Review_Agent,HRA,"@copilot, you can remove the VisualBasic code fixer. It's a rare scenario for VB and isn't worth exposing to then need to test it.",1,0,1,1,IV,,,,
dotnet/sdk,51216,2434295115,Human_Review_Agent,HRA,"@copilot Nit: move this comment to before the RegisterOperationAction line, as is done for the other Register cases",1,0,0,1,III,,,,
Azure/azure-sdk-for-rust,3169,2417782008,Human_Review_Agent,HRA,"This is automatically handled by the pipeline. While PII should be respected, yes, coding-wise there's not much the dev needs to do. @copilot you should probably just remove this section or at least just keep the ""Follow Microsoft Privacy Statement..."" line for context. This sets an unnecessary burden on people and agents otherwise.",1,0,1,1,IV,1,0,1,1
dotnet/sdk,51209,2423298300,Human_Review_Agent,HRA,"@copilot, this one would be better done as a loop over the overloads, in particular to avoid the resulting captures in the lambdas. You can then also avoid needing hasMatchingOverload, as when you find one, you can raise the diagnostic and immediately break out of the loop.",1,0,1,1,IV,1,0,0,1
Azure/azure-sdk-for-net,51418,2225827738,Human_Review_Agent,HRA,"One example in the spec would be enough, we could change this or the method name in Zoos back.
`createOrUpdate` is a more typical pattern",1,0,1,1,IV,1,0,1,1
airbytehq/airbyte,64146,2246371266,Human_Review_Agent,HRA,How do you know this?,1,1,0,0,II,,,,
Azure/azure-sdk-for-python,42462,2276976380,Human_Review_Agent,HRA,@copilot drop python 3.8 and add python 3.13 support,1,0,0,1,III,,,,
dotnet/aspnetcore,62559,2183296583,Human_Review_Agent,HRA,Make this interface internal,1,0,0,1,III,,,,
ydb-platform/ydb,27345,2454824858,Human_Review_Agent,HRA,"вытащил из ифов, вроде как было задублировано",1,0,1,0,III,,,,
Azure/azure-sdk-tools,12224,2373791475,Human_Review_Agent,HRA,@copilot how can we test this?,1,1,0,0,II,,,,
